,0
126,7.144183294352573e-05
127,7.1944347141982e-05
128,7.245053526013561e-05
129,7.296042507714278e-05
130,7.347404458851624e-05
131,7.399142200785847e-05
132,7.451258576856776e-05
133,7.503756452554939e-05
134,7.55663871571009e-05
135,7.609908276665051e-05
136,7.663568068455564e-05
137,7.717621046991615e-05
138,7.772070191241118e-05
139,7.82691850341748e-05
140,7.882169009161049e-05
141,7.93782475772788e-05
142,7.993888822179269e-05
143,8.050364299572308e-05
144,8.10725431115214e-05
145,8.164562002545084e-05
146,8.222290543954678e-05
147,8.28044313035862e-05
148,8.339022981707212e-05
149,8.398033343123577e-05
150,8.457477485105464e-05
151,8.51735870372885e-05
152,8.577680320853159e-05
153,8.638445684327826e-05
154,8.699658168200999e-05
155,8.761321172929773e-05
156,8.823438125592141e-05
157,8.886012480101479e-05
158,8.949047717422243e-05
159,9.012547345785649e-05
160,9.076514900909443e-05
161,9.140953946218904e-05
162,9.205868073069313e-05
163,9.271260900970611e-05
164,9.337136077813629e-05
165,9.403497280097613e-05
166,9.470348213153408e-05
167,9.537692611384501e-05
168,9.605534238499332e-05
169,9.673876887745492e-05
170,9.742724382147355e-05
171,9.812080574745392e-05
172,9.881949348837643e-05
173,9.952334618223121e-05
174,0.00010023240327454416
175,0.00010094670452086135
176,0.00010166628998911196
177,0.00010239120006219674
178,0.00010312147544052616
179,0.00010385715714458041
180,0.00010459828651749029
181,0.00010534490522763864
182,0.00010609705527127117
183,0.00010685477897503665
184,0.00010761811899879998
185,0.00010838711833830034
186,0.00010916182032784117
187,0.00010994226864302048
188,0.00011072850730348381
189,0.00011152058067569983
190,0.00011231853347575929
191,0.00011312241077222544
192,0.00011393225798897685
193,0.00011474812090803035
194,0.00011557004567245949
195,0.00011639807878931008
196,0.00011723226713254177
197,0.00011807265794599206
198,0.00011891929884636549
199,0.00011977223782624561
200,0.00012063152325712032
201,0.00012149720389246439
202,0.0001223693288708245
203,0.00012324794771893032
204,0.00012413311035483406
205,0.00012502486709107662
206,0.000125923268637879
207,0.00012682836610635923
208,0.0001277402110117809
209,0.00012865885527682213
210,0.00012958435123487197
211,0.0001305167516333561
212,0.0001314561096370909
213,0.00013240247883166328
214,0.00013335591322683943
215,0.00013431646726000103
216,0.00013528419579961182
217,0.00013625915414872377
218,0.00013724139804847756
219,0.00013823098368166085
220,0.000139227967676291
221,0.00014023240710922424
222,0.00014124435950979756
223,0.00014226388286349689
224,0.00014329103561565933
225,0.00014432587667520308
226,0.0001453684654183899
227,0.00014641886169261743
228,0.0001474771258201911
229,0.00014854331860219018
230,0.00014961750132244054
231,0.0001506997357513813
232,0.00015179008415001696
233,0.0001528886092739016
234,0.0001539953743771532
235,0.00015511044321650616
236,0.00015623388005539228
237,0.00015736574966805877
238,0.00015850611734371855
239,0.0001596550488907484
240,0.0001608126106410399
241,0.00016197886945406548
242,0.00016315389272119436
243,0.00016433774837005272
244,0.00016553050486888538
245,0.00016673223123095667
246,0.0001679429970189822
247,0.00016916287234960416
248,0.000170391927897897
249,0.0001716302349019157
250,0.00017287786516727877
251,0.00017413489107172966
252,0.00017540138556974624
253,0.00017667742219743202
254,0.00017796307507715877
255,0.00017925841892233897
256,0.0001805635290422398
257,0.00018187848134683686
258,0.00018320335235171015
259,0.00018453821918297598
260,0.00018588315958226634
261,0.00018723825191174269
262,0.00018860357515915676
263,0.00018997920894300426
264,0.0001913652335176065
265,0.00019276172977828767
266,0.0001941687792666218
267,0.0001955864641757051
268,0.00019701486735547102
269,0.00019845407231804886
270,0.00019990416324316856
271,0.00020136522498360825
272,0.0002028373430706874
273,0.0002043206037198068
274,0.0002058150938360237
275,0.0002073209010196614
276,0.0002088381135720348
277,0.00021036682050115573
278,0.00021190711152750398
279,0.00021345907708984323
280,0.00021502280835109273
281,0.00021659839720423966
282,0.00021818593627830686
283,0.0002197855189443654
284,0.00022139723932160037
285,0.0002230211922834246
286,0.00022465747346363965
287,0.000226306179262655
288,0.000227967406853759
289,0.0002296412541894336
290,0.00023132782000772972
291,0.00023302720383868784
292,0.00023473950601081797
293,0.00023646482765763113
294,0.00023820327072422245
295,0.00023995493797391326
296,0.00024171993299494426
297,0.00024349836020722525
298,0.00024529032486913637
299,0.0002470959330843997
300,0.0002489152918089964
301,0.00025074850885814016
302,0.0002525956929133146
303,0.0002544569535293624
304,0.0002563324011416385
305,0.0002582221470732203
306,0.00026012630354217665
307,0.0002620449836688992
308,0.0002639783014834929
309,0.00026592637193322753
310,0.00026788931089005247
311,0.0002698672351581715
312,0.00027186026248168316
313,0.000273868511552238
314,0.0002758921020166839
315,0.0002779311544851737
316,0.00027998579053895397
317,0.0002820561327383031
318,0.00028414230463055893
319,0.00028624443075821063
320,0.0002883626366670539
321,0.0002904970489144196
322,0.00029264779507746566
323,0.0002948150037615408
324,0.0002969988046086139
325,0.000299199328305778
326,0.00030141670659381865
327,0.00030365107227585755
328,0.00030590255922606854
329,0.00030817130239848715
330,0.00031045743783591063
331,0.00031276110267870435
332,0.0003150824351738697
333,0.00031742157468412214
334,0.00031977866169705056
335,0.00032215383783434665
336,0.0003245472458611138
337,0.0003269590296952488
338,0.0003293893344169064
339,0.0003318383062780381
340,0.00033430609271201025
341,0.00033679284234330485
342,0.0003392987049972958
343,0.00034182383171010974
344,0.0003443683747385651
345,0.0003469324875700441
346,0.0003495163249325644
347,0.000352120042805352
348,0.00035474379842890164
349,0.0003573877503153283
350,0.00036005205825880937
351,0.00036273688334611273
352,0.00036544238796721044
353,0.0003681687358259831
354,0.0003709160919510083
355,0.0003736846227064421
356,0.00037647449580298695
357,0.00037928588030895164
358,0.0003821189466614033
359,0.00038497386667740805
360,0.0003878508135653692
361,0.00039074996193639834
362,0.0003936714878158678
363,0.0003966155686551001
364,0.0003995823833430314
365,0.00040257211221802146
366,0.00040558493707975907
367,0.0004086210412012686
368,0.00041168060934101275
369,0.0004147638277550956
370,0.0004178708842095668
371,0.00042100196799282576
372,0.0004241572699281295
373,0.0004273369823862011
374,0.0004305412992979443
375,0.0004337704161672613
376,0.00043702453008397297
377,0.0004403038397366463
378,0.00044360854542592465
379,0.00044693884907788794
380,0.00045029495425728437
381,0.0004536770661809936
382,0.0004570853917315977
383,0.0004605201394710642
384,0.00046398151965454257
385,0.0004674697442442734
386,0.00047098502692360987
387,0.0004745275831111572
388,0.00047809762997502486
389,0.00048169538644719773
390,0.00048532107323802517
391,0.0004889749128508271
392,0.0004926571295966126
393,0.0004963679496086791
394,0.0005001076008578949
395,0.0005038763131678142
396,0.0005076743182297923
397,0.0005115018496183226
398,0.0005153591428065018
399,0.0005192464351816177
400,0.0005231639660608663
401,0.0005271119767071978
402,0.0005310907103452895
403,0.0005351004121776517
404,0.0005391413294008655
405,0.0005432137112219488
406,0.000547317808874862
407,0.0005514538756371415
408,0.0005556221668466306
409,0.0005598229399178648
410,0.0005640564543599709
411,0.0005683229717937018
412,0.0005726227559686072
413,0.0005769560727805
414,0.0005813231902890648
415,0.0005857243787356087
416,0.0005901599105609537
417,0.0005946300604234816
418,0.0005991351052173188
419,0.0006036753240906724
420,0.0006082509984643122
421,0.0006128624120502064
422,0.0006175098508703071
423,0.0006221936032754875
424,0.0006269139599646306
425,0.0006316712140038793
426,0.000636465660846036
427,0.0006412975983501225
428,0.0006461673268010944
429,0.0006510751489297235
430,0.0006560213699323255
431,0.0006610062974889597
432,0.000666030241787516
433,0.0006710935155432125
434,0.0006761964340188143
435,0.0006813393150454906
436,0.0006865224790438342
437,0.0006917462490450571
438,0.0006970109507123515
439,0.0007023169123624286
440,0.000707664464987223
441,0.0007130539422757772
442,0.0007184856806363017
443,0.0007239600192184123
444,0.0007294772999355435
445,0.0007350378674875445
446,0.0007406420693834552
447,0.0007462902559644693
448,0.0007519827804270716
449,0.0007577199988463723
450,0.0007635022701996218
451,0.0007693299563899132
452,0.0007752034222695302
453,0.0007811230356618656
454,0.0007870891673903722
455,0.0007931021913013787
456,0.0007991624842883432
457,0.0008052704263167127
458,0.0008114264004489771
459,0.0008176307928699253
460,0.0008238839929120982
461,0.0008301863930814485
462,0.0008365383890832021
463,0.0008429403798479263
464,0.0008493927675578038
465,0.0008558959576731163
466,0.0008624503589589362
467,0.0008690563835120346
468,0.0008757144467879953
469,0.0008824249676285527
470,0.0008891883682891338
471,0.0008960050744666327
472,0.0009028755153273907
473,0.0009098001235354089
474,0.0009167793352795296
475,0.0009238135902992425
476,0.0009309033319210827
477,0.0009380490070845732
478,0.00094525106637112
479,0.0009525099640335732
480,0.0009598261580260093
481,0.000967200110033752
482,0.0009746322855036284
483,0.0009821231536744606
484,0.0009896731876077995
485,0.0009972828642188939
486,0.0010049526643078985
487,0.0010126830725913417
488,0.0010204745777338171
489,0.0010283276723799374
490,0.0010362428531865311
491,0.001044220620855088
492,0.0010522614801644632
493,0.0010603659400038315
494,0.0010685345134058926
495,0.0010767677175803395
496,0.0010850660739454713
497,0.0010934301081596486
498,0.0011018603501647022
499,0.001110357334216034
500,0.0011189215989170658
501,0.0011275536872542785
502,0.0011362541466325058
503,0.0011450235289105146
504,0.001153862390436847
505,0.0011627712920859467
506,0.001171750799294554
507,0.0011808014820983799
508,0.0011899239151690673
509,0.001199118677851428
510,0.0012083863542009642
511,0.0012177275330216763
512,0.001227142807904165
513,0.00123663277726401
514,0.0012461980443804483
515,0.0012558392174353507
516,0.0012655569095524797
517,0.001275351738837057
518,0.0012852243284117628
519,0.0012951753064553752
520,0.0013052053062548715
521,0.0013153149662398507
522,0.001325504930023371
523,0.0013357758464433165
524,0.0013461283696040644
525,0.0013565631589184772
526,0.0013670808791501916
527,0.0013776822004562365
528,0.0013883677984299603
529,0.001399138354144281
530,0.0014099945541952573
531,0.0014209370907459773
532,0.0014319666615707838
533,0.0014430839700998134
534,0.0014542897254638744
535,0.0014655846425396493
536,0.001476969441995235
537,0.001488444850336011
538,0.001500011599950856
539,0.0015116704291586903
540,0.001523422082248764
541,0.0015352673095292123
542,0.0015472068673878575
543,0.001559241518331836
544,0.0015713720310357516
545,0.001583599180390268
546,0.0015959237475510514
547,0.0016083465199880607
548,0.0016208682915351993
549,0.0016334898624403146
550,0.0016462120394155706
551,0.0016590356356881693
552,0.0016719614710514346
553,0.0016849903719162683
554,0.0016981231713629663
555,0.0017113607091934074
556,0.0017247038319836143
557,0.001738153393136669
558,0.001751710252936033
559,0.001765375278599217
560,0.0017791493443318396
561,0.0017930333313820666
562,0.001807028128075588
563,0.0018211346298854785
564,0.001835353739511166
565,0.0018496863669156382
566,0.0018641334293817706
567,0.001878695851569048
568,0.0018933745655706797
569,0.001908170510971103
570,0.00192308463490389
571,0.001938117892110046
572,0.0019532712449967064
573,0.0019685456636962372
574,0.0019839421261257316
575,0.001999461618046921
576,0.0020151051331264835
577,0.002030873672996766
578,0.002046768247316899
579,0.0020627898738343523
580,0.0020789395784468786
581,0.0020952183952648766
582,0.002111627366674174
583,0.0021281675433992273
584,0.002144839984566748
585,0.002161645757769724
586,0.002178585939131896
587,0.0021956616133726355
588,0.0022128738738722664
589,0.0022302238227377836
590,0.0022477125708690424
591,0.0022653412380253357
592,0.002283110952892437
593,0.002301022853125442
594,0.0023190780853260106
595,0.0023372778053195186
596,0.0023556231781456
597,0.0023741153781094504
598,0.0023927555888513348
599,0.002411545003416516
600,0.0024304848243256526
601,0.002449576263645602
602,0.0024688205430606733
603,0.0024882188939443287
604,0.00250777255743132
605,0.0025274827844902637
606,0.0025473508359966624
607,0.0025673779828063676
608,0.0025875655058294968
609,0.002607914696104777
610,0.0026284268548743663
611,0.0026491032936590735
612,0.0026699453343340842
613,0.0026909543092050897
614,0.0027121315610848847
615,0.0027334784433704074
616,0.002754996320120242
617,0.002776686566132555
618,0.0027985505670235044
619,0.0028205897193060714
620,0.002842805430469363
621,0.0028651991190583757
622,0.00288777221475419
623,0.0029105261584546262
624,0.0029334624023545034
625,0.002956582409869092
626,0.002979887655885725
627,0.003003379626937926
628,0.003027059821182087
629,0.0030509297484806134
630,0.0030749909304855377
631,0.003099244900722546
632,0.0031236932046754566
633,0.0031483373998711667
634,0.0031731790559649995
635,0.0031982197548265237
636,0.003223461090625789
637,0.0032489046699200217
638,0.003274552111740742
639,0.0033004050476813326
640,0.003326465121985015
641,0.0033527339916333016
642,0.0033792133264348447
643,0.0034059048091147235
644,0.0034328101354041906
645,0.0034599310141307936
646,0.0034872691673089686
647,0.0035148263302310447
648,0.0035426042515586645
649,0.00357060469341462
650,0.0035988294314751278
651,0.0036272802550625055
652,0.003655958967238271
653,0.003684867384896627
654,0.0037140073388584063
655,0.0037433806739653676
656,0.0037729892491003875
657,0.0038028349371263823
658,0.0038329196254295837
659,0.003863245215818183
660,0.0038938136245932147
661,0.003924626782644931
662,0.003955686635549561
663,0.003986995143666432
664,0.004018554282235462
665,0.004050366041474996
666,0.004082432426680021
667,0.004114755458320727
668,0.004147337172141394
669,0.004180179619259653
670,0.0042132848662660375
671,0.004246654995323935
672,0.004280292104269808
673,0.004314198306713748
674,0.004348375732140359
675,0.004382826526009949
676,0.004417552849860016
677,0.004452556881407029
678,0.004487840814648512
679,0.0045234068599654155
680,0.004559257244224757
681,0.0045953942108825285
682,0.004631820020086874
683,0.004668536948781541
684,0.00470554729080956
685,0.004742853357017163
686,0.004780457475357964
687,0.004818361990990318
688,0.004856569266076172
689,0.004895081680288445
690,0.004933901630972439
691,0.004973031533097831
692,0.005012473819363668
693,0.005052230940303554
694,0.00509230536439093
695,0.00513269957814454
696,0.005173416086234019
697,0.005214457411585597
698,0.00525582609548787
699,0.005297524697697737
700,0.005339555796546369
701,0.005381921989045267
702,0.00542462589099239
703,0.0054676701370783036
704,0.0055110573809924015
705,0.005554790295529127
706,0.0055988715726941985
707,0.00564330392381085
708,0.005688090079626057
709,0.00573323279041669
710,0.005778734826095691
711,0.005824598976318117
712,0.0058708280505871836
713,0.005917424878360141
714,0.005964392309154112
715,0.006011733212651744
716,0.00605945047880681
717,0.006107547017949558
718,0.006156025760891971
719,0.006204889658908961
720,0.006254141683717124
721,0.0063037848281050825
722,0.006353822105773151
723,0.006404256551419118
724,0.006455091220841673
725,0.006506329191043501
726,0.006557973560334108
727,0.006610027448432193
728,0.006662493996567723
729,0.006715376367583586
730,0.0067686777460368155
731,0.006822401338299397
732,0.006876550372658548
733,0.006931128099416613
734,0.006986137790990366
735,0.007041582742009801
736,0.007097466269416361
737,0.007153791712560597
738,0.007210562433299214
739,0.007267781816091465
740,0.0073254532680948935
741,0.007383580219260397
742,0.00744216612242656
743,0.00750121445341325
744,0.007560728711114454
745,0.00762071241759028
746,0.007681169118158168
747,0.007742102381483247
748,0.007803515799667737
749,0.007865412988339497
750,0.007927797586735183
751,0.007990673257702552
752,0.008054043687914746
753,0.008117912587945367
754,0.008182283692319525
755,0.008247160759595999
756,0.00831254757244833
757,0.008378447937744693
758,0.00844486568662657
759,0.008511804674586097
760,0.008579268781542209
761,0.008647261911915343
762,0.008715787994700847
763,0.008784850983540917
764,0.008854454856795122
765,0.008924603617609403
766,0.00899530129398354
767,0.009066551938837085
768,0.009138359630073582
769,0.009210728470643251
770,0.009283662588603815
771,0.009357166137179733
772,0.009431243294819518
773,0.009505898265251281
774,0.009581135277536316
775,0.009656958586120885
776,0.009733372470885841
777,0.009810381237194403
778,0.009887989215937658
779,0.009966200763578138
780,0.010045020262191059
781,0.010124452119503385
782,0.010204500769541621
783,0.010285170672784807
784,0.010366466314403461
785,0.010448392205338063
786,0.010530952882358662
787,0.010614152908090205
788,0.010697996871035415
789,0.01078248938559484
790,0.010867635092084322
791,0.010953438656749706
792,0.011039904771778691
793,0.011127038155309809
794,0.011214843551438413
795,0.011303325730219825
796,0.011392489487669208
797,0.011482339645758476
798,0.01157288105240992
799,0.011664118581486551
800,0.011756057132779243
801,0.011848701631990376
802,0.01194205703071403
803,0.012036128306412656
804,0.012130920462390218
805,0.012226438527761497
806,0.012322687557417878
807,0.012419672631989134
808,0.012517398857801416
809,0.012615871366831222
810,0.012715095316655394
811,0.012815075890396977
812,0.012915818296666876
813,0.013017327769501168
814,0.013119609568294256
815,0.013222668977727434
816,0.01332651130769296
817,0.013431141893213634
818,0.013536566094357542
819,0.013642789296148209
820,0.013749816908469801
821,0.013857654365967441
822,0.013966307127942433
823,0.014075780680026581
824,0.014186080537468683
825,0.014297212234899954
826,0.014409181330745518
827,0.014521993407627255
828,0.014635654072235224
829,0.0147501689551937
830,0.014865543710921759
831,0.014981784017488519
832,0.015098895576462516
833,0.015216884112755647
834,0.015335755374461168
835,0.0154555151326859
836,0.015576169181376453
837,0.015697723337139414
838,0.015820183439055318
839,0.015943555348486564
840,0.01606784494887878
841,0.0161930581455559
842,0.016319200865508667
843,0.016446279057176504
844,0.01657429869022272
845,0.016703265755302836
846,0.01683318626382608
847,0.016964066247709637
848,0.01709591175912617
849,0.017228728870243758
850,0.017362523672958697
851,0.017497302278620785
852,0.017633070817751194
853,0.01776983544253204
854,0.017907602325188402
855,0.018046377653121577
856,0.018186167631783517
857,0.01832697848437422
858,0.01846881645151787
859,0.018611687790931117
860,0.01875559877708306
861,0.018900555700846967
862,0.01904656486914375
863,0.01919363260457669
864,0.01934176524505798
865,0.019490969143426184
866,0.019641250667055164
867,0.01979261619745393
868,0.01994507212985759
869,0.020098624872809133
870,0.020253280847732005
871,0.02040904648849319
872,0.020565928240957147
873,0.020723932562529863
874,0.02088306592169343
875,0.021043334797530747
876,0.021204745679240324
877,0.021367305065641155
878,0.021531019464667348
879,0.02169589539285263
880,0.021861939374804323
881,0.022029157942667202
882,0.02219755763601302
883,0.02236714501283701
884,0.022537926633022128
885,0.022709909057341045
886,0.022883098851685286
887,0.02305750258649179
888,0.023233126836159457
889,0.02340997817845578
890,0.023588063193912955
891,0.023767388465213944
892,0.023947960576568082
893,0.02412978611307627
894,0.024312871660085677
895,0.024497223802533857
896,0.024682849124282043
897,0.02486975420743808
898,0.02505794563166817
899,0.025247429973497937
900,0.025438213805602444
901,0.025630303696085335
902,0.02582370620774668
903,0.026018427897339883
904,0.026214475314817225
905,0.02641185500256404
906,0.026610573495402592
907,0.026810637320087035
908,0.027012052992160987
909,0.027214827016437387
910,0.02741896588622152
911,0.027624476082480122
912,0.02783136407299902
913,0.028039636311528966
914,0.028249299236920197
915,0.02846035927224497
916,0.028672822823908505
917,0.028886696280748154
918,0.029101986013120747
919,0.02931869837197806
920,0.029536839687930475
921,0.02975641627029851
922,0.029977434406152706
923,0.030199900359341288
924,0.03042382036950585
925,0.030649200651085066
926,0.03087604739230629
927,0.031104366754165072
928,0.03133416486939258
929,0.03156544784296309
930,0.031798221764677816
931,0.032032492684312144
932,0.03226826661592056
933,0.03250554954045929
934,0.0327443474047142
935,0.03298466612021795
936,0.03322651156215639
937,0.03346988956826438
938,0.03371480593771068
939,0.03396126642997278
940,0.034209276763700724
941,0.03445884261557063
942,0.0347099696191279
943,0.03496266336361995
944,0.03521692939281877
945,0.03547277320383324
946,0.035730200245911156
947,0.03598921591923173
948,0.03624982557368753
949,0.036512034507656894
950,0.036775847966766584
951,0.037041271142644605
952,0.03730830917166359
953,0.03757696714300166
954,0.03784725009198913
955,0.038119162985973336
956,0.038392710732370806
957,0.03866789817740499
958,0.0389447301048258
959,0.039223211234621504
960,0.03950334622172334
961,0.0397851396547031
962,0.04006859605446387
963,0.04035371987292358
964,0.040640515491692904
965,0.04092898722074595
966,0.04121913929708526
967,0.041510975883400865
968,0.04180450106672352
969,0.042099718857072616
970,0.04239663318609864
971,0.04269524790572074
972,0.04299556678675961
973,0.04329759351756564
974,0.043601331702642826
975,0.04390678486126881
976,0.04421395642887378
977,0.04452284976552013
978,0.044833468132261904
979,0.04514581469799458
980,0.045459892539882175
981,0.04577570464198782
982,0.04609325389390243
983,0.04641254308937328
984,0.046733574924932235
985,0.047056351998524114
986,0.04738087680813533
987,0.04770715175042371
988,0.04803517911934883
989,0.04836496110480479
990,0.0486964997912541
991,0.0490297971563643
992,0.04936485506964706
993,0.0497016752911006
994,0.050040259469855304
995,0.05038060914282359
996,0.050722725733353485
997,0.051066610549887835
998,0.05141226478462786
999,0.0517596895122899
1000,0.052108885695866046
1001,0.052459854177193135
1002,0.05281259567284761
1003,0.05316711077684135
1004,0.05352339995934289
1005,0.05388146356540701
1006,0.05424130181371475
1007,0.05460291479532245
1008,0.05496630247242192
1009,0.05533146467711123
1010,0.05569840111017719
1011,0.0560671113398898
1012,0.05643759480080936
1013,0.05680985079260621
1014,0.0571838784788949
1015,0.05755967688608174
1016,0.05793724490222746
1017,0.05831658127592504
1018,0.05869768461519342
1019,0.059080553386387326
1020,0.0594651859131246
1021,0.05985158037523023
1022,0.06023973480769938
1023,0.060629647096882705
1024,0.06102131497602469
1025,0.06141473603673886
1026,0.06180990772206161
1027,0.06220682732504038
1028,0.06260549198780095
1029,0.06300589870063626
1030,0.06340804430111717
1031,0.06381192547322669
1032,0.06421753874651709
1033,0.06462488049529119
1034,0.06503394693780828
1035,0.06544473413551541
1036,0.0658572379923044
1037,0.06627145425379542
1038,0.06668737850664738
1039,0.06710500617789662
1040,0.06752433253432341
1041,0.0679453526818475
1042,0.06836806156495347
1043,0.068792453966146
1044,0.06921852450543625
1045,0.0696462676398595
1046,0.07007567766106824
1047,0.07050674866226551
1048,0.07093947458738815
1049,0.07137384922627563
1050,0.0718098662027579
1051,0.07224751897430588
1052,0.07268680083171573
1053,0.0731277048988267
1054,0.07357022413227357
1055,0.07401435132127365
1056,0.07446007908745039
1057,0.07490739988469187
1058,0.07535630599904691
1059,0.07580678954865795
1060,0.07625884248373209
1061,0.07671245658655025
1062,0.07716762347151551
1063,0.07762433458524055
1064,0.07808258120667577
1065,0.07854235444727747
1066,0.0790036452512172
1067,0.07946644439563294
1068,0.0799307424909225
1069,0.08039652998107935
1070,0.08086379710565768
1071,0.0813325339018733
1072,0.08180273029430078
1073,0.08227437604157033
1074,0.08274746073591144
1075,0.08322197380361626
1076,0.08369790450554412
1077,0.08417524193766772
1078,0.08465397503166151
1079,0.08513409255553245
1080,0.08561558311429303
1081,0.08609843515067862
1082,0.08658263694590702
1083,0.08706817662048262
1084,0.08755504213504464
1085,0.08804322129125955
1086,0.08853270173275879
1087,0.08902347094612131
1088,0.0895155162619014
1089,0.09000882485570304
1090,0.09050338374929924
1091,0.09099917981179835
1092,0.09149619976085677
1093,0.09199443014981959
1094,0.09249385728008422
1095,0.09299446737043253
1096,0.09349624651094027
1097,0.0939991806437476
1098,0.0945032555643977
1099,0.09500845692321959
1100,0.0955147702267548
1101,0.09602218083922845
1102,0.09653067398406406
1103,0.09704023474544332
1104,0.09755084806990996
1105,0.0980624987680177
1106,0.098575171516024
1107,0.09908885085762711
1108,0.09960352120574853
1109,0.10011916684435995
1110,0.10063577193035507
1111,0.10115332049546576
1112,0.10167179643373792
1113,0.10219118339703143
1114,0.1027114649903822
1115,0.10323262472458468
1116,0.1037546459917895
1117,0.10427751206751354
1118,0.10480120611269146
1119,0.1053257111757681
1120,0.10585101019483258
1121,0.10637708599979237
1122,0.10690392131458942
1123,0.10743149875945616
1124,0.10795980085321243
1125,0.10848881001560264
1126,0.10901850856967357
1127,0.10954887874419168
1128,0.11007990267610078
1129,0.11061156241301924
1130,0.11114383991577607
1131,0.11167671704549094
1132,0.11221017542932953
1133,0.11274419669204715
1134,0.1132787624104089
1135,0.1138138540806626
1136,0.11434945312093091
1137,0.1148855408736347
1138,0.1154220986079459
1139,0.11595910752227208
1140,0.11649654874676936
1141,0.11703440334588575
1142,0.1175726523209337
1143,0.11811127661269095
1144,0.11865025710403072
1145,0.11918957462257937
1146,0.11972920994037183
1147,0.12026914372813835
1148,0.12080935662891121
1149,0.12134982925505172
1150,0.12189054217500202
1151,0.12243147591597796
1152,0.12297261096668567
1153,0.12351392778006055
1154,0.12405540677602951
1155,0.12459702834429384
1156,0.1251387728471354
1157,0.1256806206222427
1158,0.12622255198555793
1159,0.12676454723414454
1160,0.12730658664907413
1161,0.12784865049502472
1162,0.12839071891010764
1163,0.12893277205107165
1164,0.12947479011376753
1165,0.13001675328718176
1166,0.13055864175613915
1167,0.1311004357040179
1168,0.13164211531547493
1169,0.13218366077918292
1170,0.13272505229057682
1171,0.13326627005461048
1172,0.1338072942885228
1173,0.13434810522461224
1174,0.1348886831130198
1175,0.1354290082245199
1176,0.13596906085251825
1177,0.13650882122349375
1178,0.13704826959419772
1179,0.13758738630200096
1180,0.13812615171409973
1181,0.13866454623009183
