,0
208,0.00017786870469269802
209,0.00017943160775032673
210,0.00018100856756980422
211,0.00018259971320171568
212,0.00018420517490215586
213,0.0001858250841441353
214,0.00018745957362909874
215,0.00018910877729854961
216,0.000190772830345789
217,0.0001924518692277629
218,0.00019414603167702572
219,0.0001958554567138144
220,0.0001975802846582377
221,0.00019932065714258387
222,0.00020107671712374443
223,0.0002028486088957555
224,0.0002046364781024579
225,0.00020644047175027874
226,0.00020826073822113493
227,0.00021009742728545928
228,0.00021195069011534906
229,0.00021382067929784056
230,0.00021570754884831027
231,0.00021761145422400413
232,0.0002195325523376919
233,0.00022147100157145672
234,0.0002234269617906094
235,0.00022540059435774082
236,0.0002273920621469057
237,0.00022940152955793917
238,0.0002314291625309109
239,0.00023347512856071892
240,0.00023553959671181662
241,0.00023762273763308547
242,0.0002397247235728448
243,0.00024184572839400494
244,0.00024398592758936592
245,0.0002461454982970607
246,0.00024832461931614255
247,0.00025052347112232377
248,0.0002527422358838624
249,0.0002549810974775987
250,0.00025724024150514325
251,0.0002595198553092222
252,0.0002618201279901752
253,0.00026414125042260644
254,0.0002664834152721998
255,0.0002688468170126902
256,0.0002712316519429931
257,0.00027363811820450194
258,0.00027606641579854506
259,0.000278516746604009
260,0.00028098931439513177
261,0.0002834843248594562
262,0.0002860019856159645
263,0.0002885425062333766
264,0.00029110609824862344
265,0.00029369297518549574
266,0.0002963033525734673
267,0.00029893744796670067
268,0.0003015954809632273
269,0.0003042776732243101
270,0.000306984248493993
271,0.000309715432618831
272,0.0003124714535678066
273,0.0003152525414524385
274,0.0003180589285470727
275,0.00032089084930937283
276,0.0003237485404010003
277,0.0003266322407084889
278,0.00032954219136431556
279,0.0003324786357681742
280,0.00033544181960844656
281,0.00033843199088387467
282,0.00034144939992544076
283,0.00034449429941844917
284,0.00034756694442482063
285,0.00035066759240559174
286,0.00035379650324363055
287,0.00035695393926656245
288,0.00036014016526991527
289,0.00036335544854047667
290,0.00036660005887987723
291,0.0003698742686283902
292,0.0003731783526889572
293,0.0003765125885514384
294,0.00037987725631709237
295,0.0003832726387232837
296,0.0003866990211684229
297,0.00039015669173713985
298,0.0003936459412256939
299,0.0003971670631676221
300,0.000400720353859627
301,0.00040430611238770857
302,0.00040792464065353656
303,0.00041157624340107656
304,0.0004152612282434581
305,0.0004189799056900977
306,0.0004227325891740755
307,0.00042651959507976675
308,0.00043034124277073
309,0.0004341978546178592
310,0.00043808975602779523
311,0.0004420172754716056
312,0.0004459807445137258
313,0.0004499804978411782
314,0.00045401687329305745
315,0.0004580902118902919
316,0.00046220085786568264
317,0.00046634915869422276
318,0.00047053546512369564
319,0.0004747601312055604
320,0.00047902351432612284
321,0.0004833259752379983
322,0.00048766787809186154
323,0.0004920495904684954
324,0.0004964714834111363
325,0.0005009339314581189
326,0.0005054373126758202
327,0.0005099820086919141
328,0.0005145684047289289
329,0.0005191968896381183
330,0.0005238678559336433
331,0.0005285816998270713
332,0.000533338821262193
333,0.0005381396239501603
334,0.0005429845154049502
335,0.0005478739069791531
336,0.0005528082139000909
337,0.0005577878553062683
338,0.000562813254284163
339,0.0005678848379053465
340,0.0005730030372639503
341,0.0005781682875144799
342,0.0005833810279099697
343,0.000588641701840489
344,0.0005939507568720025
345,0.000599308644785588
346,0.0006047158216170087
347,0.0006101727476966521
348,0.0006156798876898315
349,0.0006212377106374547
350,0.0006268466899970659
351,0.000632507303684261
352,0.0006382200341144825
353,0.0006439853682451896
354,0.000649803797618419
355,0.0006556758184037249
356,0.0006616019314415182
357,0.0006675826422867913
358,0.0006736184612532443
359,0.0006797099034578101
360,0.0006858574888655786
361,0.0006920617423351377
362,0.0006983231936643107
363,0.0007046423776363198
364,0.0007110198340663568
365,0.0007174561078485808
366,0.0007239517490035312
367,0.0007305073127259786
368,0.0007371233594331946
369,0.0007438004548136654
370,0.0007505391698762347
371,0.000757340080999692
372,0.0007642037699828067
373,0.000771130824094801
374,0.0007781218361262886
375,0.0007851774044406577
376,0.0007922981330259136
377,0.0007994846315469887
378,0.0008067375153985144
379,0.0008140574057580626
380,0.000821444929639863
381,0.0008289007199489964
382,0.0008364254155360653
383,0.0008440196612523547
384,0.0008516841080054792
385,0.0008594194128155165
386,0.000867226238871644
387,0.000875105255589274
388,0.0008830571386676839
389,0.0008910825701481665
390,0.00089918223847268
391,0.0009073568385430216
392,0.0009156070717805098
393,0.0009239336461862038
394,0.0009323372764016305
395,0.0009408186837700602
396,0.000949378596398303
397,0.0009580177492190543
398,0.0009667368840537716
399,0.0009755367496761082
400,0.0009844181018758894
401,0.0009933817035236452
402,0.0010024283246357045
403,0.0010115587424398456
404,0.001020773741441517
405,0.001030074113490628
406,0.00103946065784891
407,0.0010489341812578651
408,0.0010584954980072865
409,0.001068145430004372
410,0.0010778848068434222
411,0.001087714465876146
412,0.001097635252282549
413,0.001107648019142435
414,0.0011177536275075077
415,0.001127952946474096
416,0.001138246853256478
417,0.0011486362332608323
418,0.001159121980159822
419,0.0011697049959677845
420,0.0011803861911165734
421,0.0011911664845320271
422,0.0012020468037110812
423,0.0012130280847995154
424,0.0012241112726703628
425,0.0012352973210029599
426,0.0012465871923626596
427,0.001257981858281206
428,0.0012694822993377665
429,0.0012810895052406375
430,0.0012928044749096247
431,0.001304628216559098
432,0.00131656174778173
433,0.0013286060956329102
434,0.0013407622967158692
435,0.001353031397267468
436,0.0013654144532447123
437,0.001377912530411945
438,0.0013905267044287666
439,0.0014032580609386438
440,0.0014161076956582426
441,0.0014290767144674824
442,0.0014421662335003017
443,0.001455377379236151
444,0.0014687112885922308
445,0.0014821691090164347
446,0.0014957519985810495
447,0.0015094611260771946
448,0.0015232976711100003
449,0.0015372628241945327
450,0.0015513577868524783
451,0.0015655837717095818
452,0.0015799420025938396
453,0.0015944337146344607
454,0.001609060154361598
455,0.0016238225798068347
456,0.001638722260604462
457,0.0016537604780935303
458,0.0016689385254206742
459,0.001684257707643724
460,0.0016997193418361095
461,0.0017153247571920533
462,0.001731075295132562
463,0.0017469723094122034
464,0.0017630171662266936
465,0.0017792112443212862
466,0.0017955559350999702
467,0.00181205264273547
468,0.001828702784280069
469,0.0018455077897772466
470,0.0018624691023741192
471,0.0018795881784347307
472,0.0018968664876541385
473,0.001914305513173341
474,0.0019319067516950263
475,0.0019496717136001662
476,0.0019676019230654273
477,0.0019856989181814277
478,0.0020039642510718296
479,0.0020223994880132746
480,0.0020410062095561577
481,0.002059786010646241
482,0.0020787405007471303
483,0.002097871303963579
484,0.0021171800591656556
485,0.002136668420113752
486,0.002156338055584462
487,0.002176190649497293
488,0.002196227901042226
489,0.0022164515248081695
490,0.0022368632509122337
491,0.002257464825129873
492,0.002278258009025895
493,0.002299244580086316
494,0.002320426331851084
495,0.0023418050740476493
496,0.002363382632725419
497,0.002385160850391045
498,0.002407141586144574
499,0.002429326715816482
500,0.0024517181321055312
501,0.0024743177447175213
502,0.0024971274805048642
503,0.002520149283607025
504,0.0025433851155918365
505,0.002566836955597651
506,0.0025905068004763326
507,0.002614396664937132
508,0.002638508581691366
509,0.0026628446015979886
510,0.0026874067938099833
511,0.002712197245921583
512,0.0027372180641163564
513,0.0027624713733161135
514,0.0027879593173306453
515,0.002813684059008293
516,0.00283964778038736
517,0.0028658526828482986
518,0.002892300987266783
519,0.002918994934167523
520,0.0029459367838789246
521,0.0029731288166885846
522,0.00300057333299951
523,0.00302827265348718
524,0.0030562291192573936
525,0.003084445092004869
526,0.0031129229541726625
527,0.0031416651091123226
528,0.003170673981244802
529,0.003199952016222144
530,0.00322950168108992
531,0.0032593254644503857
532,0.0032894258766263656
533,0.0033198054498258826
534,0.0033504667383074845
535,0.0033814123185462925
536,0.0034126447894007226
537,0.0034441667722798913
538,0.003475980911311718
539,0.0035080898735116803
540,0.0035404963489522345
541,0.0035732030509328288
542,0.0036062127161506146
543,0.0036395281048717267
544,0.0036731520011032055
545,0.003707087212765472
546,0.0037413365718654045
547,0.0037759029346699723
548,0.0038107891818804415
549,0.0038459982188070734
550,0.0038815329755443814
551,0.003917396407146883
552,0.003953591493805315
553,0.003990121241023355
554,0.004026988679794772
555,0.004064196866793747
556,0.00410174888457435
557,0.0041396478416647385
558,0.004177896872810388
559,0.004216499139123803
560,0.0042554578282911594
561,0.0042947761547303944
562,0.004334457359791643
563,0.004374504711915553
564,0.004414921506827673
565,0.004455711067730417
566,0.004496876745454141
567,0.004538421918661593
568,0.004580349994025285
569,0.004622664406394471
570,0.004665368619007603
571,0.004708466123638889
572,0.004751960440808517
573,0.004795855119944493
574,0.004840153739573034
575,0.004884859907505711
576,0.004929977261003307
577,0.004975509466980504
578,0.0050214602221741005
579,0.00506783325332142
580,0.005114632317347628
581,0.005161861201536429
582,0.005209523723735562
583,0.00525762373250941
584,0.005306165107331766
585,0.00535515175876635
586,0.005404587628643169
587,0.005454476690223591
588,0.005504822948408115
589,0.005555630439905849
590,0.005606903233370428
591,0.005658645429648479
592,0.005710861161881054
593,0.005763554595737485
594,0.0058167299295542214
595,0.005870391394536302
596,0.0059245432548978355
597,0.0059791898080494964
598,0.00603433538477761
599,0.006089984349397521
600,0.006146141099955598
601,0.006202810068321724
602,0.0062599957204642846
603,0.006317702556504424
604,0.006375935110966052
605,0.006434697952900985
606,0.0064939956860499675
607,0.006553832948995744
608,0.006614214415349646
609,0.006675144793886875
610,0.006736628828685809
611,0.006798671299318831
612,0.006861277021000373
613,0.006924450844705396
614,0.006988197657332728
615,0.007052522381862613
616,0.007117429977475542
617,0.007182925439740398
618,0.007249013800691928
619,0.007315700129033363
620,0.007382989530220575
621,0.007450887146596686
622,0.007519398157572397
623,0.0075885277796898555
624,0.007658281266802825
625,0.007728663910173335
626,0.007799681038574056
627,0.007871338018441927
628,0.00794364025397537
629,0.008016593187247921
630,0.008090202298295393
631,0.008164473105257808
632,0.008239411164439261
633,0.008315022070465894
634,0.00839131145629869
635,0.0084682849933937
636,0.008545948391764912
637,0.008624307400077849
638,0.008703367805682965
639,0.008783135434749905
640,0.008863616152334716
641,0.008944815862423391
642,0.009026740507973741
643,0.009109396071020015
644,0.009192788572723001
645,0.009276924073408292
646,0.00936180867258562
647,0.009447448509051215
648,0.009533849760855143
649,0.009621018645372199
650,0.009708961419365406
651,0.00979768437889876
652,0.009887193859452827
653,0.009977496235880992
654,0.010068597922429944
655,0.010160505372763572
656,0.010253225079888881
657,0.010346763576220892
658,0.010441127433508359
659,0.01053632326283806
660,0.010632357714550532
661,0.01072923747830417
662,0.010826969282935405
663,0.0109255598964547
664,0.011025016125947576
665,0.011125344817583743
666,0.011226552856423573
667,0.011328647166497424
668,0.011431634710594015
669,0.011535522490201443
670,0.011640317545396203
671,0.011746026954777885
672,0.011852657835325034
673,0.011960217342225155
674,0.012068712668811167
675,0.012178151046379655
676,0.01228853974403563
677,0.012399886068572603
678,0.012512197364291598
679,0.012625481012753828
680,0.01273974443270797
681,0.012854995079768354
682,0.012971240446366977
683,0.013088488061400335
684,0.013206745490057322
685,0.013326020333594084
686,0.013446320229103439
687,0.013567652849196156
688,0.01369002590180989
689,0.013813447129896088
690,0.013937924311164937
691,0.014063465257720457
692,0.01419007781582221
693,0.014317769865563285
694,0.014446549320528562
695,0.014576424127398197
696,0.014707402265719762
697,0.01483949174742071
698,0.014972700616479427
699,0.015107036948576276
700,0.015242508850638553
701,0.01537912446045377
702,0.015516891946236813
703,0.015655819506205468
704,0.015795915368147912
705,0.015937187788878628
706,0.016079645053847364
707,0.016223295476607565
708,0.0163681473983264
709,0.016514209187303005
710,0.01666148923838761
711,0.016809995972437517
712,0.01695973783577193
713,0.01711072329962154
714,0.017262960859482247
715,0.017416459034638752
716,0.017571226367434505
717,0.017727271422688377
718,0.017884602786950622
719,0.01804322906804904
720,0.018203158894203934
721,0.018364400913500785
722,0.018526963793051313
723,0.01869085621834031
724,0.018856086892510532
725,0.019022664535544975
726,0.01919059788356277
727,0.01935989568801734
728,0.01953056671482544
729,0.019702619743609665
730,0.019876063566943818
731,0.020050906989332554
732,0.020227158826470085
733,0.02040482790429076
734,0.0205839230581386
735,0.020764453131770562
736,0.02094642697646526
737,0.021129853450057832
738,0.021314741415979374
739,0.0215010997422749
740,0.021688937300585995
741,0.021878262965097667
742,0.02206908561158393
743,0.022261414116293548
744,0.022455257354866212
745,0.0226506242012762
746,0.022847523526704522
747,0.023045964198347
748,0.02324595507846842
749,0.023447505022948203
750,0.023650622880370967
751,0.02385531749064524
752,0.024061597683848576
753,0.02426947227903842
754,0.024478950082915455
755,0.02469003988857859
756,0.024902750474291205
757,0.025117090602089612
758,0.025333069016484074
759,0.02555069444319082
760,0.025769975587628616
761,0.025990921133632373
762,0.026213539742046203
763,0.02643784004927907
764,0.02666383066590954
765,0.02689152017526445
766,0.02712091713184408
767,0.027352030059863277
768,0.027584867451865048
769,0.027819437766994422
770,0.028055749429684626
771,0.028293810827955443
772,0.028533630311859338
773,0.02877521619195173
774,0.029018576737645792
775,0.029263720175538622
776,0.029510654687811205
777,0.029759388410685577
778,0.03000992943258143
779,0.030262285792457166
780,0.03051646547823039
781,0.03077247642495751
782,0.031030326513109732
783,0.03129002356683421
784,0.0315515753521691
785,0.03181498957528588
786,0.03208027388077196
787,0.03234743584966491
788,0.032616482997726605
789,0.0328874227736315
790,0.0331602625570881
791,0.033435009656979146
792,0.03371167130942267
793,0.03399025467604092
794,0.03427076684197779
795,0.034553214813878096
796,0.034837605518202135
797,0.03512394579908419
798,0.03541224241654917
799,0.03570250204448425
800,0.03599473126867885
801,0.036288936584866704
802,0.03658512439667772
803,0.0368833010138617
804,0.037183472650026944
805,0.03748564542090868
806,0.037789825342041804
807,0.03809601832702947
808,0.03840423018540526
809,0.03871446662069249
810,0.039026733228129475
811,0.0393410354929127
812,0.039657378788087366
813,0.03997576837238061
814,0.04029620938819038
815,0.040618706859791104
816,0.040943265690907955
817,0.04126989066298237
818,0.04159858643284125
819,0.04192935753075806
820,0.04226220835864013
821,0.04259714318760384
822,0.04293416615614862
823,0.04327328126803496
824,0.04361449239032452
825,0.04395780325119585
826,0.0443032174382122
827,0.04465073839584615
828,0.04500036942381199
829,0.04535211367491652
830,0.04570597415308011
831,0.046061953711424984
832,0.04642005505011695
833,0.04678028071449819
834,0.04714263309314907
835,0.04750711441569609
836,0.047873726751125376
837,0.04824247200591343
838,0.04861335192175
839,0.04898636807395737
840,0.04936152186945063
841,0.04973881454482874
842,0.05011824716460549
843,0.05049982061940019
844,0.05088353562405187
845,0.051269392715780696
846,0.05165739225236699
847,0.052047534410578106
848,0.05243981918406524
849,0.05283424638212858
850,0.05323081562762514
851,0.05362952635548817
852,0.05403037781093896
853,0.05443336904792412
854,0.054838498927617045
855,0.055245766116563705
856,0.05565516908540966
857,0.05606670610734841
858,0.056480375256413404
859,0.05689617440608088
860,0.05731410122820597
861,0.05773415319126099
862,0.05815632755884762
863,0.058580621388502806
864,0.05900703153074344
865,0.05943555462730342
866,0.059866187110006706
867,0.06029892519992725
868,0.06073376490575335
869,0.061170702022815555
870,0.06160973213203778
871,0.06205085059905759
872,0.062494052573055694
873,0.06293933298561251
874,0.06338668654985513
875,0.06383610775996355
876,0.06428759088984866
877,0.06474112999265626
878,0.06519671889973742
879,0.0656543512196878
880,0.06611402033869346
881,0.0665757194192757
882,0.06703944139926674
883,0.06750517899178878
884,0.0679729246848717
885,0.06844267074081989
886,0.06891440919535022
887,0.06938813185836883
888,0.06986383031243971
889,0.07034149591341411
890,0.07082111978992396
891,0.07130269284311921
892,0.071786205746844
893,0.072271648946964
894,0.07275901266233124
895,0.07324828688416117
896,0.07373946137618377
897,0.0742325256751002
898,0.07472746909055464
899,0.07522428070545482
900,0.07572294937576243
901,0.07622346373261589
902,0.07672581218041453
903,0.07722998289850702
904,0.07773596384257919
905,0.078243742742948
906,0.0787533071070535
907,0.07926464422020367
908,0.07977774114476613
909,0.08029258472282318
910,0.08080916157520208
911,0.08132745810391159
912,0.08184746049183801
913,0.08236915470530017
914,0.08289252649391131
915,0.08341756139166692
916,0.08394424471862413
917,0.08447256158224005
918,0.08500249687802063
919,0.0855340352914915
920,0.08606716129882586
921,0.08660185916934202
922,0.08713811296623367
923,0.08767590654830396
924,0.08821522357156174
925,0.08875604749086961
926,0.08929836156164296
927,0.08984214884090119
928,0.09038739219140826
929,0.09093407428009588
930,0.09148217758290353
931,0.09203168438604453
932,0.09258257678613904
933,0.09313483669457351
934,0.09368844583820743
935,0.09424338576197151
936,0.09479963783128482
937,0.09535718323497681
938,0.09591600298458558
939,0.09647607792032459
940,0.09703738871185526
941,0.09759991585957395
942,0.09816363969840769
943,0.09872854040118315
944,0.09929459797852398
945,0.09986179228468882
946,0.10043010301715626
947,0.10099950972078472
948,0.1015699917917201
949,0.10214152847622789
950,0.10271409887732624
951,0.10328768195577241
952,0.10386225653384577
953,0.10443780129869189
954,0.10501429480430782
955,0.10559171547239266
956,0.10617004159721016
957,0.10674925134857367
958,0.10732932277486042
959,0.10791023380605279
960,0.1084919622568067
961,0.10907448582954558
962,0.10965778211757897
963,0.11024182860824497
964,0.11082660268607475
965,0.11141208163597997
966,0.1119982426464593
967,0.11258506281282565
968,0.11317251914045143
969,0.11376058854803132
970,0.11434924787086143
971,0.11493847386413424
972,0.11552824320624715
973,0.11611853250212469
974,0.1167093182865531
975,0.11730057702752533
976,0.1178922851295967
977,0.11848441893724931
978,0.11907695473826423
979,0.11966986876710077
980,0.12026313720828086
981,0.12085673619977905
982,0.12145064183641542
983,0.12204483017325116
984,0.12263927722898565
985,0.1232339589893544
986,0.12382885141052571
987,0.12442393042249597
988,0.1250191719324825
989,0.12561455182831222
990,0.12621004598180574
991,0.1268056302521557
992,0.1274012804892986
993,0.12799697253727807
994,0.12859268223760004
995,0.12918838543257813
996,0.12978405796866763
997,0.13037967569978876
998,0.1309752144906362
999,0.1315706502199759
1000,0.1321659587839267
1001,0.1327611160992271
1002,0.13335609810648474
1003,0.1339508807734101
1004,0.13454544009803024
1005,0.13513975211188484
1006,0.13573379288320217
1007,0.1363275385200536
1008,0.1369209651734876
1009,0.13751404904064057
1010,0.13810676636782504
1011,0.13869909345359363
1012,0.1392910066517786
1013,0.13988248237450557
1014,0.14047349709518153
1015,0.14106402735145548
1016,0.14165404974815193
1017,0.1422435409601758
1018,0.14283247773538849
1019,0.1434208368974543
1020,0.14400859534865684
1021,0.1445957300726843
1022,0.14518221813738338
1023,0.14576803669748137
1024,0.14635316299727544
1025,0.1469375743732889
1026,0.14752124825689378
1027,0.14810416217689945
1028,0.14868629376210601
1029,0.1492676207438235
1030,0.1498481209583547
1031,0.1504277723494422
1032,0.1510065529706794
1033,0.1515844409846537
1034,0.1521614146637166
1035,0.1527374524058698
1036,0.15331253272738932
1037,0.15388663426506885
1038,0.15445973577679126
1039,0.15503181615267786
1040,0.15560285440815586
1041,0.15617282968689294
1042,0.15674172126842117
1043,0.1573095085597773
1044,0.1578761711077802
1045,0.15844168859306398
1046,0.15900604084517952
1047,0.1595692078234792
1048,0.16013116963899515
1049,0.1606919065438717
1050,0.16125139893691443
1051,0.16180962736600565
1052,0.16236657253045858
1053,0.1629222152803528
1054,0.16347653661956982
1055,0.1640295177013731
1056,0.16458113984021663
1057,0.16513138450724996
1058,0.16568023332806786
1059,0.1662276680956756
1060,0.16677367076378513
1061,0.16731822344016511
1062,0.16786130840654806
1063,0.1684029081033094
1064,0.16894300513918128
1065,0.16948158229232488
1066,0.17001862250572186
1067,0.1705541088924301
1068,0.1710880247400577
1069,0.1716203535004751
1070,0.1721510788012142
1071,0.17268018444559846
1072,0.17320765440730687
1073,0.1737334728339258
1074,0.1742576240490723
1075,0.17478009255445776
1076,0.17530086302848114
1077,0.17581992032343446
1078,0.1763372494742785
1079,0.17685283569033072
1080,0.17736666436257525
1081,0.1778787210573456
1082,0.17838899152624632
1083,0.17889746169708448
1084,0.17940411767963294
1085,0.17990894576730299
1086,0.1804119324293694
1087,0.18091306431928628
1088,0.18141232827356615
1089,0.18190971131063424
1090,0.18240520062563756
1091,0.1828987836025745
1092,0.18339044780506117
1093,0.18388018097904785
1094,0.18436797105284355
1095,0.18485380613976152
1096,0.1853376745288106
1097,0.18581956469652938
1098,0.1862994653002821
1099,0.18677736518340737
1100,0.18725325336319643
1101,0.18772711904386943
1102,0.18819895160452232
1103,0.18866874061594613
1104,0.18913647582725146
1105,0.18960214716294507
1106,0.19006574472782403
1107,0.19052725881446908
1108,0.1909866798869827
1109,0.19144399859449168
1110,0.19189920575636024
1111,0.1923522923769548
1112,0.19280324963972473
1113,0.19325206890410748
1114,0.19369874170368895
1115,0.19414325974824348
1116,0.19458561492707
1117,0.19502579929798955
1118,0.1954638051010214
1119,0.19589962474216252
1120,0.19633325080699363
1121,0.19676467605222805
1122,0.19719389340370935
1123,0.19762089595957136
1124,0.19804567699080242
1125,0.1984682299339677
1126,0.19888854839175021
1127,0.199306626140187
1128,0.19972245712598583
1129,0.2001360354532219
1130,0.20054735539398552
1131,0.20095641139103773
1132,0.20136319804292446
1133,0.20176771011374833
1134,0.20216994253247578
1135,0.20256989038647913
1136,0.2029675489192871
1137,0.20336291353869185
1138,0.2037559798132082
1139,0.2041467434607686
1140,0.20453520036063488
1141,0.20492134654983868
1142,0.205305178211824
1143,0.20568669168746603
1144,0.2060658834697795
1145,0.20644275020057007
1146,0.20681728867667848
1147,0.20718949583846025
1148,0.20755936877898384
1149,0.20792690473164602
1150,0.20829210108316956
1151,0.20865495535757336
1152,0.20901546522840775
1153,0.20937362851048405
1154,0.20972944315730643
1155,0.21008290726382195
1156,0.21043401906399867
1157,0.21078277693098502
1158,0.2111291793720784
1159,0.21147322503405772
1160,0.21181491269034844
1161,0.21215424125930074
1162,0.2124912097797895
1163,0.21282581742802936
1164,0.21315806351004196
1165,0.21348794745915306
1166,0.21381546883480596
1167,0.21414062732645778
1168,0.21446342274496843
1169,0.21478385502378522
1170,0.21510192422265562
1171,0.21541763052670698
1172,0.21573097423013965
1173,0.21604195575618282
1174,0.2163505756422439
1175,0.2166568345411376
1176,0.21696073322381396
1177,0.21726227257031527
1178,0.21756145358034898
1179,0.21785827736688326
1180,0.21815274514446406
1181,0.21844485824614043
1182,0.2187346181060753
1183,0.21902202627129985
1184,0.21930708439044366
1185,0.2195897942225899
1186,0.21987015762474835
1187,0.22014817655960287
1188,0.2204238530912928
1189,0.22069718937872534
1190,0.22096818768625293
1191,0.22123685037527033
1192,0.22150317989906382
1193,0.22176717880937183
1194,0.2220288497504932
1195,0.22228819546107417
