,0
0,2.9999999999999977e-05
1,3.0203630409671583e-05
2,3.0408702506878307e-05
3,3.061522687829202e-05
4,3.0823214190395935e-05
5,3.103267519097583e-05
6,3.124362070924373e-05
7,3.1456061656708315e-05
8,3.1670009027585164e-05
9,3.188547389948622e-05
10,3.210246743420602e-05
11,3.2321000878358236e-05
12,3.254108556401858e-05
13,3.276273290922293e-05
14,3.298595441884742e-05
15,3.3210761685231925e-05
16,3.34371663888476e-05
17,3.366518029900753e-05
18,3.389481527457897e-05
19,3.412608326471376e-05
20,3.435899630934666e-05
21,3.4593566540071806e-05
22,3.4829806180913674e-05
23,3.506772754894526e-05
24,3.530734305505929e-05
25,3.554866520469802e-05
26,3.579170659860163e-05
27,3.6036479933546875e-05
28,3.6282998003147194e-05
29,3.653127369858459e-05
30,3.6781320009241435e-05
31,3.703315002354994e-05
32,3.728677692990679e-05
33,3.754221401734283e-05
34,3.779947467629595e-05
35,3.805857239945021e-05
36,3.831952078251763e-05
37,3.858233352505917e-05
38,3.884702443130012e-05
39,3.911360741094298e-05
40,3.938209648000752e-05
41,3.965250576169281e-05
42,3.992484948721032e-05
43,4.019914199656048e-05
44,4.0475397739373176e-05
45,4.075363127580907e-05
46,4.1033857277548156e-05
47,4.1316090528583784e-05
48,4.160034592606616e-05
49,4.188663848120725e-05
50,4.217498332020495e-05
51,4.246539568514448e-05
52,4.275789093489693e-05
53,4.305248454605099e-05
54,4.334919211383979e-05
55,4.364802935307182e-05
56,4.3949012099071374e-05
57,4.425215630863286e-05
58,4.455747806099596e-05
59,4.486499355880685e-05
60,4.517471912909209e-05
61,4.548667122420944e-05
62,4.580086642279053e-05
63,4.611732143078831e-05
64,4.643605308246355e-05
65,4.675707834151669e-05
66,4.70804143020174e-05
67,4.74060781894582e-05
68,4.773408736174037e-05
69,4.8064459310229085e-05
70,4.839721166084698e-05
71,4.873236217512121e-05
72,4.906992875126948e-05
73,4.9409929425261214e-05
74,4.975238237191193e-05
75,5.009730590598736e-05
76,5.044471848330738e-05
77,5.079463870186203e-05
78,5.114708530293646e-05
79,5.1502077172244746e-05
80,5.185963334107477e-05
81,5.221977298744433e-05
82,5.258251543727817e-05
83,5.2947880165563486e-05
84,5.33158867975377e-05
85,5.368655510988247e-05
86,5.4059905031879516e-05
87,5.443595664661461e-05
88,5.481473019224212e-05
89,5.5196246063184664e-05
90,5.558052481137868e-05
91,5.596758714763363e-05
92,5.6357453942787835e-05
93,5.675014622899112e-05
94,5.7145685201007325e-05
95,5.754409221747213e-05
96,5.794538880214877e-05
97,5.834959664533209e-05
98,5.875673760513446e-05
99,5.916683370881584e-05
100,5.9579907154152584e-05
101,5.999598031077509e-05
102,6.0415075721528586e-05
103,6.083721610385544e-05
104,6.126242435118474e-05
105,6.169072353433107e-05
106,6.212213690290655e-05
107,6.255668788674387e-05
108,6.299440009733008e-05
109,6.343529732925293e-05
110,6.387940356165877e-05
111,6.432674295972196e-05
112,6.47773398761272e-05
113,6.523121885256453e-05
114,6.568840462124996e-05
115,6.6148922106426e-05
116,6.661279642589721e-05
117,6.708005289257547e-05
118,6.755071701603688e-05
119,6.802481450408896e-05
120,6.85023712642889e-05
121,6.898341340559234e-05
122,6.946796723996907e-05
123,6.995605928400317e-05
124,7.0447716260524e-05
125,7.094296510024926e-05
126,7.144183294352548e-05
127,7.194434714198175e-05
128,7.245053526013535e-05
129,7.296042507714238e-05
130,7.347404458851598e-05
131,7.399142200785821e-05
132,7.451258576856737e-05
133,7.5037564525549e-05
134,7.556638715710049e-05
135,7.609908276665024e-05
136,7.663568068455524e-05
137,7.717621046991588e-05
138,7.772070191241104e-05
139,7.826918503417466e-05
140,7.882169009161034e-05
141,7.93782475772788e-05
142,7.993888822179255e-05
143,8.050364299572295e-05
144,8.10725431115214e-05
145,8.164562002545084e-05
146,8.222290543954678e-05
147,8.28044313035862e-05
148,8.339022981707214e-05
149,8.398033343123578e-05
150,8.457477485105449e-05
151,8.51735870372885e-05
152,8.57768032085316e-05
153,8.63844568432781e-05
154,8.699658168200999e-05
155,8.761321172929771e-05
156,8.82343812559214e-05
157,8.886012480101494e-05
158,8.949047717422258e-05
159,9.012547345785664e-05
160,9.076514900909474e-05
161,9.140953946218919e-05
162,9.20586807306933e-05
163,9.271260900970627e-05
164,9.337136077813661e-05
165,9.403497280097647e-05
166,9.47034821315346e-05
167,9.537692611384553e-05
168,9.605534238499366e-05
169,9.673876887745543e-05
170,9.742724382147407e-05
171,9.812080574745444e-05
172,9.881949348837694e-05
173,9.952334618223158e-05
174,0.00010023240327454451
175,0.0001009467045208617
176,0.0001016662899891125
177,0.00010239120006219728
178,0.0001031214754405267
179,0.00010385715714458096
180,0.00010459828651749085
181,0.00010534490522763921
182,0.00010609705527127174
183,0.00010685477897503722
184,0.00010761811899880056
185,0.00010838711833830093
186,0.00010916182032784175
187,0.00010994226864302106
188,0.00011072850730348439
189,0.00011152058067570041
190,0.00011231853347575988
191,0.00011312241077222604
192,0.00011393225798897746
193,0.00011474812090803117
194,0.00011557004567246011
195,0.0001163980787893107
196,0.0001172322671325424
197,0.00011807265794599268
198,0.00011891929884636611
199,0.00011977223782624645
200,0.00012063152325712096
201,0.00012149720389246523
202,0.00012236932887082537
203,0.0001232479477189312
204,0.00012413311035483496
205,0.0001250248670910775
206,0.0001259232686378797
207,0.0001268283661063599
208,0.00012774021101178158
209,0.00012865885527682305
210,0.00012958435123487265
211,0.0001305167516333568
212,0.0001314561096370916
213,0.00013240247883166423
214,0.00013335591322684035
215,0.00013431646726000173
216,0.0001352841957996128
217,0.00013625915414872472
218,0.00013724139804847853
219,0.0001382309836816618
220,0.000139227967676292
221,0.00014023240710922525
222,0.0001412443595097986
223,0.00014226388286349792
224,0.00014329103561566036
225,0.0001443258766752041
226,0.00014536846541839094
227,0.00014641886169261846
228,0.0001474771258201924
229,0.0001485433186021915
230,0.0001496175013224416
231,0.00015069973575138236
232,0.00015179008415001832
233,0.00015288860927390268
234,0.00015399537437715455
235,0.00015511044321650728
236,0.0001562338800553934
237,0.00015736574966806015
238,0.00015850611734371996
239,0.00015965504889074985
240,0.00016081261064104134
241,0.00016197886945406692
242,0.0001631538927211958
243,0.00016433774837005418
244,0.00016553050486888714
245,0.00016673223123095816
246,0.0001679429970189837
247,0.00016916287234960566
248,0.00017039192789789853
249,0.00017163023490191723
250,0.0001728778651672803
251,0.0001741348910717312
252,0.00017540138556974778
253,0.00017667742219743356
254,0.00017796307507716034
255,0.00017925841892234054
256,0.0001805635290422414
257,0.00018187848134683848
258,0.00018320335235171177
259,0.0001845382191829776
260,0.000185883159582268
261,0.00018723825191174434
262,0.0001886035751591588
263,0.00018997920894300594
264,0.00019136523351760855
265,0.00019276172977828973
266,0.00019416877926662387
267,0.00019558646417570718
268,0.00019701486735547314
269,0.00019845407231805062
270,0.0001999041632431707
271,0.00020136522498361
272,0.00020283734307068957
273,0.00020432060371980898
274,0.0002058150938360259
275,0.00020732090101966362
276,0.00020883811357203704
277,0.00021036682050115798
278,0.00021190711152750625
279,0.0002134590770898455
280,0.000215022808351095
281,0.000216598397204242
282,0.00021818593627830917
283,0.00021978551894436777
284,0.00022139723932160273
285,0.00022302119228342698
286,0.00022465747346364203
287,0.00022630617926265782
288,0.00022796740685376144
289,0.00022964125418943647
290,0.00023132782000773218
291,0.0002330272038386903
292,0.00023473950601082087
293,0.00023646482765763365
294,0.0002382032707242254
295,0.00023995493797391578
296,0.00024171993299494684
297,0.00024349836020722825
298,0.0002452903248691394
299,0.00024709593308440273
300,0.0002489152918089995
301,0.0002507485088581433
302,0.00025259569291331775
303,0.00025445695352936556
304,0.0002563324011416418
305,0.00025822214707322356
306,0.0002601263035421799
307,0.00026204498366890253
308,0.0002639783014834962
309,0.00026592637193323084
310,0.00026788931089005583
311,0.00026986723515817486
312,0.0002718602624816865
313,0.00027386851155224135
314,0.00027589210201668733
315,0.0002779311544851776
316,0.00027998579053895744
317,0.0002820561327383066
318,0.000284142304630563
319,0.0002862444307582142
320,0.0002883626366670575
321,0.0002904970489144232
322,0.00029264779507746984
323,0.00029481500376154444
324,0.00029699880460861815
325,0.00029919932830578224
326,0.0003014167065938224
327,0.00030365107227586183
328,0.00030590255922607234
329,0.00030817130239849154
330,0.0003104574378359145
331,0.0003127611026787088
332,0.0003150824351738736
333,0.0003174215746841261
334,0.00031977866169705457
335,0.0003221538378343512
336,0.0003245472458611178
337,0.00032695902969525346
338,0.00032938933441691113
339,0.00033183830627804225
340,0.0003343060927120144
341,0.00033679284234330935
342,0.0003392987049973003
343,0.00034182383171011435
344,0.00034436837473857004
345,0.000346932487570049
346,0.000349516324932569
347,0.0003521200428053567
348,0.00035474379842890635
349,0.000357387750315333
350,0.00036005205825881414
351,0.00036273688334611756
352,0.0003654423879672153
353,0.0003681687358259883
354,0.00037091609195101353
355,0.00037368462270644744
356,0.0003764744958029923
357,0.000379285880308957
358,0.0003821189466614084
359,0.0003849738666774135
360,0.0003878508135653747
361,0.00039074996193640387
362,0.00039367148781587337
363,0.00039661556865510576
364,0.0003995823833430371
365,0.00040257211221802716
366,0.0004055849370797648
367,0.0004086210412012744
368,0.00041168060934101866
369,0.0004147638277551015
370,0.0004178708842095728
371,0.0004210019679928318
372,0.00042415726992813555
373,0.00042733698238620716
374,0.0004305412992979508
375,0.0004337704161672674
376,0.00043702453008397996
377,0.00044030383973665333
378,0.00044360854542593175
379,0.0004469388490778947
380,0.0004502949542572916
381,0.0004536770661810009
382,0.00045708539173160503
383,0.00046052013947107116
384,0.00046398151965455
385,0.0004674697442442809
386,0.00047098502692361735
387,0.0004745275831111648
388,0.0004780976299750321
389,0.00048169538644720543
390,0.00048532107323803286
391,0.0004889749128508349
392,0.0004926571295966201
393,0.0004963679496086866
394,0.0005001076008579028
395,0.0005038763131678222
396,0.0005076743182297999
397,0.0005115018496183307
398,0.0005153591428065096
399,0.0005192464351816261
400,0.0005231639660608746
401,0.0005271119767072062
402,0.000531090710345298
403,0.0005351004121776601
404,0.0005391413294008741
405,0.0005432137112219575
406,0.0005473178088748707
407,0.0005514538756371504
408,0.0005556221668466384
409,0.0005598229399178728
410,0.0005640564543599795
411,0.0005683229717937105
412,0.0005726227559686155
413,0.0005769560727805083
414,0.0005813231902890736
415,0.000585724378735617
416,0.0005901599105609621
417,0.0005946300604234905
418,0.0005991351052173279
419,0.0006036753240906815
420,0.0006082509984643214
421,0.0006128624120502157
422,0.0006175098508703164
423,0.0006221936032754969
424,0.0006269139599646401
425,0.0006316712140038888
426,0.0006364656608460462
427,0.0006412975983501322
428,0.0006461673268011042
429,0.0006510751489297332
430,0.0006560213699323348
431,0.0006610062974889691
432,0.0006660302417875254
433,0.000671093515543222
434,0.0006761964340188246
435,0.0006813393150455009
436,0.0006865224790438439
437,0.0006917462490450668
438,0.000697010950712362
