,0
709,0.0002391933638491283
710,0.0002400914896726603
711,0.0002409935277071107
712,0.0002418994966015619
713,0.00024280941509939566
714,0.00024372330203875788
715,0.0002446411763606795
716,0.00024556305737990326
717,0.0002464889643911027
718,0.0002474189166509243
719,0.0002483529335144514
720,0.00024929103443570614
721,0.0002502332389681534
722,0.00025117956676520663
723,0.00025213003758073544
724,0.00025308467126957486
725,0.00025404348778803747
726,0.000255006507194426
727,0.00025597374964954914
728,0.0002569452354172378
729,0.0002579209848648651
730,0.00025890101846386636
731,0.0002598853567902625
732,0.00026087402052518406
733,0.00026186703045539823
734,0.00026286440747383703
735,0.0002638661725801277
736,0.00026487234688112445
737,0.00026588295159144323
738,0.00026689800803399714
739,0.0002679175376405346
740,0.00026894156195217845
741,0.0002699701026199685
742,0.0002710031814054043
743,0.00027204082018099065
744,0.00027308304093078526
745,0.0002741298657509471
746,0.0002751813168502883
747,0.0002762374165508266
748,0.00027729818728834026
749,0.0002783636516129245
750,0.00027943383218955055
751,0.00028050875179862585
752,0.0002815884333365565
753,0.00028267289981631107
754,0.0002837621743679874
755,0.0002848562802393802
756,0.000285955240796551
757,0.00028705907952439986
758,0.00028816782002723924
759,0.0002892814860293694
760,0.00029040010137565593
761,0.00029152369003210884
762,0.0002926522760864641
763,0.0002937858837487665
764,0.00029492453735195494
765,0.0002960682613524486
766,0.0002972170803307366
767,0.0002983710189919679
768,0.0002995301021665444
769,0.0003006943548171108
770,0.0003018638027700628
771,0.0003030384718122231
772,0.0003042183873809854
773,0.0003054035750458032
774,0.00030659406050887155
775,0.0003077898696058139
776,0.00030899102830636907
777,0.0003101975627150825
778,0.000311409499071999
779,0.00031262686375335924
780,0.0003138496832722977
781,0.0003150779842795441
782,0.00031631179356412636
783,0.000317551138054078
784,0.00031879604481714586
785,0.00032004654106150245
786,0.0003213026541364591
787,0.0003225644115331835
788,0.0003238318408854184
789,0.00032510496997020365
790,0.0003263838267086005
791,0.0003276684391664189
792,0.00032895883555494697
793,0.0003302550442316834
794,0.0003315570937010718
795,0.000332865012615239
796,0.0003341788297747343
797,0.0003354985741292726
798,0.0003368242747784796
799,0.000338155960972639
800,0.00033949366211344405
801,0.00034083740775474975
802,0.0003421872276033288
803,0.00034354315151962977
804,0.0003449052095185382
805,0.0003462734317701391
806,0.0003476478486004844
807,0.0003490284904923606
808,0.00035041538808606033
809,0.0003518085721801561
810,0.00035320807373227683
811,0.00035461392385988675
812,0.00035602615384106744
813,0.0003574447951153009
814,0.00035886987928425803
815,0.000360301438112587
816,0.00036173950352870547
817,0.00036318410762559535
818,0.00036463528266159994
819,0.00036609306106122374
820,0.000367557475415935
821,0.0003690285584849708
822,0.00037050634319614397
823,0.00037199086264682956
824,0.00037348215096518476
825,0.00037498024248932063
826,0.00037648517096258927
827,0.00037799697030608186
828,0.0003795156746195574
829,0.0003810413181823753
830,0.0003825739354544297
831,0.000384113561077091
832,0.0003856602298741468
833,0.00038721397685274943
834,0.00038877483720436534
835,0.00039034284630572874
836,0.0003919180397197989
837,0.0003935004531967207
838,0.00039509012267478777
839,0.00039668708428141215
840,0.0003982913743340941
841,0.0003999030293413974
842,0.0004015220860039275
843,0.0004031485812153138
844,0.00040478255206319487
845,0.0004064240358302075
846,0.00040807306999497955
847,0.0004097296922331251
848,0.0004113939404182457
849,0.00041306585262293233
850,0.000414745467119773
851,0.00041643282238236235
852,0.00041812795708631614
853,0.0004198309101102884
854,0.0004215417205369928
855,0.00042326042765422595
856,0.0004249870709558974
857,0.0004267216901430599
858,0.0004284643251249451
859,0.00043021501602000234
860,0.0004319738031569405
861,0.00043374072707577465
862,0.0004355158285288749
863,0.00043729914848201866
864,0.000439090728115449
865,0.0004408906088249332
866,0.00044269883222282683
867,0.00044451544013914104
868,0.000446340474622613
869,0.00044817397794178035
870,0.00045001599258605936
871,0.00045186656126682494
872,0.00045372572691849744
873,0.00045559353269963
874,0.0004574700219940009
875,0.0004593552384117088
876,0.0004612492257902724
877,0.00046315202819573263
878,0.00046506369090682344
879,0.0004669842598578134
880,0.0004689137799946707
881,0.00047085229649736367
882,0.00047279985478705005
883,0.0004747565005273468
884,0.0004767222796256045
885,0.000478697238234187
886,0.0004806814227517553
887,0.0004826748798245573
888,0.00048467765634771975
889,0.00048668979946655004
890,0.0004887113565778375
891,0.000490742375331163
892,0.0004927829036302119
893,0.000494832989634092
894,0.0004968926817586574
895,0.0004989620286778362
896,0.0005010410793249618
897,0.000503129882894113
898,0.000505228488841455
899,0.000507336946886587
900,0.0005094553070138943
901,0.0005115836194739056
902,0.0005137219347846548
903,0.000515870303733048
904,0.0005180287773762352
905,0.0005201974070429852
906,0.0005223762443350697
907,0.0005245653411286476
908,0.0005267647495756565
909,0.0005289745221052089
910,0.0005311947114249925
911,0.0005334253705226761
912,0.0005356665526673207
913,0.000537918311410793
914,0.0005401807005891875
915,0.0005424537743242511
916,0.0005447375870248128
917,0.0005470321933882178
918,0.0005493376484017687
919,0.0005516540073441685
920,0.0005539813257869711
921,0.0005563196595960338
922,0.0005586690649329785
923,0.0005610295982566546
924,0.0005634013163246074
925,0.0005657842761945522
926,0.0005681785352258528
927,0.0005705841510810049
928,0.0005730011817271236
929,0.0005754296854374381
930,0.0005778697207927866
931,0.0005803213466831227
932,0.0005827846234247276
933,0.0005852596126779631
934,0.0005877463745602396
935,0.0005902449694740406
936,0.0005927554581483823
937,0.0005952779016405467
938,0.0005978123613378205
939,0.0006003588989592455
940,0.0006029175765573699
941,0.0006054884565200091
942,0.0006080716015720137
943,0.0006106670747770426
944,0.0006132749395393434
945,0.0006158952596055402
946,0.0006185280990664258
947,0.0006211735223587642
948,0.0006238315942670969
949,0.0006265023799255561
950,0.0006291859448196858
951,0.0006318823547882688
952,0.0006345916760251603
953,0.0006373139750811287
954,0.0006400493188657029
955,0.0006427977746490243
956,0.00064555941006371
957,0.0006483342931067182
958,0.0006511224921412227
959,0.0006539240758984925
960,0.0006567391134797801
961,0.000659567674358214
962,0.000662409828380701
963,0.0006652656457698304
964,0.0006681351971257909
965,0.0006710185534282894
966,0.0006739157860384786
967,0.0006768269667008905
968,0.0006797521675453769
969,0.000682691461089057
970,0.000685644920238271
971,0.0006886126182905392
972,0.0006915946289365318
973,0.0006945910262620404
974,0.0006976018847499599
975,0.0007006272792822747
976,0.0007036672851420529
977,0.0007067219780154468
978,0.0007097914339937
979,0.0007128757295751615
980,0.0007159749416673043
981,0.000719089147588756
982,0.0007222184250713295
983,0.0007253628522620653
984,0.0007285225077252776
985,0.0007316974704446086
986,0.0007348878210305358
987,0.0007380936424074411
988,0.0007413150152952558
989,0.0007445520207266691
990,0.0007478047401773127
991,0.0007510732555681275
992,0.0007543576492677386
993,0.0007576580040948402
994,0.0007609744033205877
995,0.0007643069306710025
996,0.0007676556703293797
997,0.0007710207069387136
998,0.0007744021256041242
999,0.0007778000118952974
1000,0.0007812144518489331
1001,0.0007846455319712015
1002,0.0007880933392402105
1003,0.0007915579611084805
1004,0.0007950394855054295
1005,0.0007985380008398645
1006,0.0008020535960024877
1007,0.000805586360368406
1008,0.0008091363837996527
1009,0.0008127037566477169
1010,0.0008162885697560839
1011,0.000819890914462782
1012,0.0008235108826029416
1013,0.000827148566511359
1014,0.0008308040590250752
1015,0.0008344774534859588
1016,0.0008381688437433003
1017,0.0008418783241564145
1018,0.0008456059895972534
1019,0.0008493519354530266
1020,0.000853116257628833
1021,0.0008568990525502966
1022,0.0008607004171662199
1023,0.0008645204489512382
1024,0.0008683592459084872
1025,0.000872216906572279
1026,0.0008760935300107868
1027,0.0008799892158287389
1028,0.0008839040641701219
1029,0.0008878381757208943
1030,0.0008917916517117039
1031,0.0008957645939206233
1032,0.0008997571046758866
1033,0.0009037692868586386
1034,0.0009078012439056929
1035,0.0009118530798122985
1036,0.000915924899134916
1037,0.0009200168069940036
1038,0.0009241289090768083
1039,0.0009282613116401735
1040,0.0009324141227791672
1041,0.0009365874542496513
1042,0.0009407814148032067
1043,0.000944996113475
1044,0.0009492316599017715
1045,0.0009534881643250596
1046,0.0009577657375944366
1047,0.0009620644911707617
1048,0.0009663845371294404
1049,0.0009707259881636993
1050,0.0009750889575878735
1051,0.0009794735593407055
1052,0.0009838799079886567
1053,0.0009883081187292313
1054,0.0009927583073943143
1055,0.0009972305904535162
1056,0.0010017250850175392
1057,0.0010062419088415486
1058,0.0010107811803285586
1059,0.0010153430185328306
1060,0.0010199275431632853
1061,0.0010245348745869245
1062,0.001029165133832269
1063,0.0010338184425928015
1064,0.0010384949232304346
1065,0.0010431946987789781
1066,0.0010479178929476258
1067,0.001052664630124454
1068,0.0010574350353799303
1069,0.001062229234470437
1070,0.0010670473538418068
1071,0.001071889520632866
1072,0.001076755862679
1073,0.001081646508515722
1074,0.001086561587382258
1075,0.0010915012292251436
1076,0.0010964655647018344
1077,0.001101454725184326
1078,0.0011064688427627897
1079,0.001111508050249219
1080,0.001116572481181086
1081,0.0011216622698250163
1082,0.001126777551180471
1083,0.001131918460983443
1084,0.0011370851357101652
1085,0.0011422777125808326
1086,0.001147496329563334
1087,0.0011527411253770003
1088,0.0011580122394963582
1089,0.0011633098121549064
1090,0.0011686339843488946
1091,0.0011739848978411208
1092,0.001179362695164738
1093,0.0011847675196270753
1094,0.001190199516614646
1095,0.001195658837060143
1096,0.0012011456279051257
1097,0.001206660036220753
1098,0.0012122022098949622
1099,0.0012177722976368353
1100,0.001223370448980981
1101,0.0012289968142919325
1102,0.001234651544768564
1103,0.00124033479244852
1104,0.0012460467102126662
1105,0.0012517874517895483
1106,0.0012575571717598814
1107,0.0012633560255610413
1108,0.0012691841694915814
1109,0.0012750417607157627
1110,0.0012809289572681011
1111,0.0012868459180579322
1112,0.001292792802873991
1113,0.001298769772389007
1114,0.001304776988164322
